transaction_id,customer_id,timestamp,amount,currency,merchant,category,is_fraud,fraud_pattern
TX-727CD9989F14,CUST-042D08C3,2025-12-21T17:02:01.791552,1570.97,USD,"Smith, Murphy and Hunter",Utilities,0,
TX-0750EFA8DA59,CUST-042D08C3,2025-12-24T11:02:01.791552,1231.12,USD,Reyes-Harrell,Travel,0,
TX-D8AEE492FA8C,CUST-042D08C3,2025-12-24T20:02:01.791552,1762.21,USD,Richardson-Shaw,Retail,0,
TX-03A69675ECFB,CUST-042D08C3,2025-12-26T22:02:01.791552,1628.98,USD,"Novak, Robinson and Tran",Retail,0,
TX-CB7C63A86CFD,CUST-042D08C3,2025-12-31T22:02:01.791552,913.75,USD,"Rodriguez, Sawyer and Smith",Food,0,
TX-AECCD74DB7F9,CUST-042D08C3,2026-01-03T22:02:01.791552,1274.28,USD,Kelley Ltd,Food,0,
TX-4929FC81444C,CUST-F3808E76,2025-11-15T18:02:01.791552,1823.98,USD,"Morris, Hartman and Shelton",Food,0,
TX-ED523EECBB8F,CUST-F3808E76,2025-11-19T19:02:01.791552,509.75,USD,Morales-Mack,Food,0,
TX-333EDFEFF94B,CUST-F3808E76,2025-11-24T08:02:01.791552,34.29,USD,Carr-Gilbert,Food,0,
TX-B0280C6F4A16,CUST-F3808E76,2025-11-27T03:02:01.791552,621.75,USD,"Williams, Taylor and Ball",Food,0,
TX-CACBFB4D8C21,CUST-F3808E76,2025-11-30T15:02:01.791552,539.42,USD,Baldwin-Hawkins,Food,0,
TX-BD8A35CE69AA,CUST-F3808E76,2025-12-03T18:02:01.791552,1820.27,USD,"Wilson, Landry and James",Travel,0,
TX-77D9B13F640D,CUST-F3808E76,2025-12-05T17:02:01.791552,116.61,USD,Bryant Group,Utilities,0,
TX-8CE34FB5FF0F,CUST-F3808E76,2025-12-09T02:02:01.791552,1892.93,USD,Ellis LLC,Utilities,0,
TX-6D12ED1C0EA3,CUST-F3808E76,2025-12-13T18:02:01.791552,280.14,USD,"Novak, Martin and Mahoney",Food,0,
TX-1B10378E715A,CUST-F3808E76,2025-12-14T19:02:01.791552,154.1,USD,"Stanley, Edwards and Tate",Utilities,0,
TX-E35D5073E815,CUST-F3808E76,2025-12-15T05:02:01.791552,261.05,USD,Kelly-Miller,Travel,0,
TX-42B84C971063,CUST-F3808E76,2025-12-18T20:02:01.791552,879.93,USD,Wyatt-Fletcher,Utilities,0,
TX-E2030829CC3A,CUST-F3808E76,2025-12-20T07:02:01.791552,60.72,USD,"Brown, Williams and Tran",Food,0,
TX-5799B4FAE790,CUST-F3808E76,2025-12-20T10:02:01.791552,924.54,USD,Armstrong-Lewis,Utilities,0,
TX-5798692A023B,CUST-F3808E76,2025-12-20T19:02:01.791552,1135.44,USD,Wallace Inc,Utilities,0,
TX-7A27A0CA5030,CUST-F3808E76,2025-12-21T05:02:01.791552,1286.96,USD,Mcdonald Group,Utilities,0,
TX-00DB99D1ADA8,CUST-F3808E76,2025-12-23T21:02:01.791552,1374.05,USD,Pena Ltd,Food,0,
TX-E2A719762F62,CUST-F3808E76,2025-12-28T06:02:01.791552,1498.15,USD,"Mcdonald, Fisher and Bishop",Food,0,
TX-282B140E1E63,CUST-F3808E76,2025-12-30T20:02:01.791552,300.34,USD,Smith Ltd,Travel,0,
TX-3FC0CD155707,CUST-F3808E76,2026-01-02T01:02:01.791552,555.52,USD,"Medina, Clark and Mercado",Food,0,
TX-F03F1E8E774B,CUST-F3808E76,2026-01-04T19:02:01.791552,179.1,USD,"Allen, Thompson and Pratt",Retail,0,
TX-6A8086EE7E2F,CUST-F3808E76,2026-01-06T00:02:01.791552,121.64,USD,"Richardson, Tucker and Lozano",Travel,0,
TX-F2E06F7ACDF2,CUST-F3808E76,2026-01-10T03:02:01.791552,155.75,USD,Taylor Group,Utilities,0,
TX-66192830680D,CUST-F3808E76,2026-01-11T03:02:01.791552,1532.32,USD,Krause-Martin,Travel,0,
TX-6EF5A86555D3,CUST-F3808E76,2026-01-13T16:02:01.791552,1889.21,USD,"Dean, Bailey and Ramirez",Travel,0,
TX-EFD297F5E0E4,CUST-F3808E76,2026-01-17T19:02:01.791552,515.32,USD,"Martinez, Wagner and Juarez",Travel,0,
TX-CD8C764637F2,CUST-F3808E76,2026-01-22T16:02:01.791552,1267.22,USD,"Sandoval, Avery and Lucero",Travel,0,
TX-640747B99C2D,CUST-F3808E76,2026-01-23T05:02:01.791552,1933.35,USD,"Reynolds, Walsh and Davila",Food,0,
TX-4F6353B5D8BC,CUST-F3808E76,2026-01-25T02:02:01.791552,392.98,USD,Morales Ltd,Retail,0,
TX-F97843CC9E74,CUST-F3808E76,2026-01-29T20:02:01.791552,664.23,USD,"Guerra, Bell and Clark",Food,0,
TX-63E633C4762A,CUST-F3808E76,2026-02-03T13:02:01.791552,1374.13,USD,Mcclure-Wagner,Food,0,
TX-4E9BA75F50DD,CUST-F3808E76,2026-02-05T19:02:01.791552,581.99,USD,Griffith LLC,Travel,0,
TX-69E761071383,CUST-F3808E76,2026-02-09T05:02:01.791552,359.6,USD,"Williams, Young and Wilson",Utilities,0,
TX-A74DA4943598,CUST-F3808E76,2026-02-09T23:02:01.791552,1431.62,USD,"Miller, Melendez and Davis",Travel,0,
TX-32E790EA107B,CUST-F3808E76,2026-02-10T09:02:01.791552,1131.55,USD,Patterson-Fields,Food,0,
TX-353E8F8A9D56,CUST-C1336F64,2025-11-16T12:02:01.791552,788.73,USD,Love-Miller,Travel,0,
TX-59292807C314,CUST-C1336F64,2025-11-19T20:02:01.791552,1398.6,USD,Randolph Group,Food,0,
TX-F2281527A50A,CUST-C1336F64,2025-11-22T08:02:01.791552,603.32,USD,Glenn Group,Utilities,0,
TX-A48FD5B35C76,CUST-C1336F64,2025-11-22T13:02:01.791552,1258.77,USD,Perkins Inc,Travel,0,
TX-1544BD38A0A4,CUST-C1336F64,2025-11-25T18:02:01.791552,125.63,USD,Scott-Grimes,Food,0,
TX-C83FE1A7305F,CUST-C1336F64,2025-11-27T11:02:01.791552,1573.66,USD,Moody-Bradford,Retail,0,
TX-F704C3CE7F10,CUST-C1336F64,2025-11-30T12:02:01.791552,1577.5,USD,Vasquez-Powell,Retail,0,
TX-9C8EE61650F7,CUST-C1336F64,2025-12-05T02:02:01.791552,24.1,USD,"Smith, Reynolds and Mitchell",Retail,0,
TX-FC300E48A2F2,CUST-C1336F64,2025-12-07T20:02:01.791552,1620.92,USD,Cook-Wood,Food,0,
TX-B7D098B0D4EC,CUST-C1336F64,2025-12-09T20:02:01.791552,761.54,USD,"Lee, Sanders and Taylor",Utilities,0,
TX-AA65B368CEF8,CUST-C1336F64,2025-12-13T02:02:01.791552,880.2,USD,"Harris, Black and Ruiz",Utilities,0,
TX-EF956F7D8776,CUST-C1336F64,2025-12-14T11:02:01.791552,1257.23,USD,Stokes-Parker,Travel,0,
TX-A5B39FA5A7BF,CUST-C1336F64,2025-12-18T11:02:01.791552,1221.57,USD,Miles-Holt,Utilities,0,
TX-845EC08B3352,CUST-C1336F64,2025-12-19T03:02:01.791552,1278.58,USD,"Houston, Payne and Wilson",Travel,0,
TX-18D15C1E6DC7,CUST-C1336F64,2025-12-21T16:02:01.791552,1355.8,USD,Greene Ltd,Retail,0,
TX-A53EEDF8DF22,CUST-C1336F64,2025-12-26T01:02:01.791552,657.05,USD,"Dougherty, Smith and Castro",Travel,0,
TX-1B6FB9308766,CUST-C1336F64,2025-12-29T22:02:01.791552,866.67,USD,"Jones, Beck and Morgan",Travel,0,
TX-864CAB76F4A1,CUST-C1336F64,2025-12-31T14:02:01.791552,486.72,USD,Benjamin-Lee,Food,0,
TX-A81031157B80,CUST-C1336F64,2026-01-04T08:02:01.791552,1192.37,USD,Daniels-Smith,Food,0,
TX-40F4A1E3341D,CUST-C1336F64,2026-01-07T21:02:01.791552,1625.02,USD,"Haynes, Meyer and Gilmore",Food,0,
TX-F35D2AE892AF,CUST-C1336F64,2026-01-09T09:02:01.791552,96.47,USD,"Hernandez, Gentry and Mills",Utilities,0,
TX-2BD0E6FE6E0C,CUST-C1336F64,2026-01-10T13:02:01.791552,1871.29,USD,"Henderson, Bond and Wilson",Travel,0,
TX-292A67CBC784,CUST-C1336F64,2026-01-14T23:02:01.791552,1617.37,USD,"Cabrera, Garcia and Hernandez",Travel,0,
TX-F4DEB4BB9CB6,CUST-C1336F64,2026-01-15T15:02:01.791552,634.85,USD,Flores and Sons,Retail,0,
TX-C6F92E598082,CUST-C1336F64,2026-01-18T08:02:01.791552,24.47,USD,Gamble PLC,Food,0,
TX-529F432E0BC9,CUST-C1336F64,2026-01-20T07:02:01.791552,429.36,USD,"Bonilla, Hernandez and Liu",Utilities,0,
TX-8943D5238FC3,CUST-C1336F64,2026-01-23T02:02:01.791552,1598.96,USD,Reilly and Sons,Retail,0,
TX-3F28AF04BE11,CUST-C1336F64,2026-01-26T18:02:01.791552,69.62,USD,Cobb LLC,Utilities,0,
TX-AE07DEB22F76,CUST-C1336F64,2026-01-28T13:02:01.791552,1654.05,USD,Caldwell Group,Utilities,0,
TX-E8A9527196C6,CUST-C1336F64,2026-02-02T07:02:01.791552,1171.34,USD,Garcia Ltd,Utilities,0,
TX-AA6553516025,CUST-6EF4B051,2025-11-16T09:02:01.791552,1053.43,USD,Henderson-Herrera,Travel,0,
TX-9FBF2415A4B7,CUST-6EF4B051,2025-11-18T06:02:01.791552,1408.69,USD,Montoya Group,Utilities,0,
TX-22C338E71529,CUST-6EF4B051,2025-11-18T19:02:01.791552,1500.95,USD,Price-Carey,Travel,0,
TX-A2E9B5CEDE9C,CUST-6EF4B051,2025-11-19T19:02:01.791552,1885.29,USD,"Thomas, Proctor and Baker",Food,0,
TX-F8205479FC5E,CUST-6EF4B051,2025-11-23T08:02:01.791552,1051.36,USD,Hayes-Walton,Travel,0,
TX-FB0051BB4C83,CUST-6EF4B051,2025-11-24T02:02:01.791552,54.77,USD,Parks and Sons,Retail,0,
TX-113D5DCD9845,CUST-6EF4B051,2025-11-26T21:02:01.791552,373.71,USD,Nelson Ltd,Food,0,
TX-BD850795843D,CUST-6EF4B051,2025-11-29T06:02:01.791552,1458.44,USD,"Hunter, Leach and Boyd",Travel,0,
TX-468D2760E997,CUST-6EF4B051,2025-11-30T13:02:01.791552,1804.34,USD,Lee-Howard,Travel,0,
TX-3A292330F5B2,CUST-6EF4B051,2025-12-01T20:02:01.791552,450.09,USD,"Thompson, Johnson and Thompson",Retail,0,
TX-CCD4CD4038E5,CUST-6EF4B051,2025-12-04T13:02:01.791552,295.15,USD,"Hale, Walker and Moore",Retail,0,
TX-D917EC043E5B,CUST-6EF4B051,2025-12-09T01:02:01.791552,1228.56,USD,Gonzales LLC,Travel,0,
TX-3530A1E09E4A,CUST-6EF4B051,2025-12-09T03:02:01.791552,465.67,USD,"Tanner, Burnett and Warren",Retail,0,
TX-DA6C4EECDA1B,CUST-6EF4B051,2025-12-12T11:02:01.791552,645.07,USD,"Thompson, Zimmerman and Hernandez",Utilities,0,
TX-5C82C13D2CA5,CUST-6EF4B051,2025-12-17T08:02:01.791552,1575.18,USD,Stewart Ltd,Travel,0,
TX-03502F55E782,CUST-6EF4B051,2025-12-20T21:02:01.791552,228.89,USD,Murphy Group,Utilities,0,
TX-D9A3E49305B0,CUST-6EF4B051,2025-12-22T16:02:01.791552,248.05,USD,"Price, Smith and Murphy",Food,0,
TX-904285355BAF,CUST-6EF4B051,2025-12-24T05:02:01.791552,1263.05,USD,Moore-Robinson,Utilities,0,
TX-4A479E6BBB19,CUST-6EF4B051,2025-12-24T11:02:01.791552,301.24,USD,Brandt Inc,Retail,0,
TX-6260AF70EAF0,CUST-6EF4B051,2025-12-24T12:02:01.791552,1972.45,USD,Norman Group,Utilities,0,
TX-332B64E11F55,CUST-6EF4B051,2025-12-25T13:02:01.791552,525.0,USD,Fischer-Roberts,Travel,0,
TX-9DBC697CCD50,CUST-6EF4B051,2025-12-27T20:02:01.791552,281.41,USD,"Hernandez, Brady and Young",Retail,0,
TX-6603AB560642,CUST-6EF4B051,2026-01-01T20:02:01.791552,1836.24,USD,Smith-Rose,Utilities,0,
TX-FA9C10C2460D,CUST-6EF4B051,2026-01-02T16:02:01.791552,777.32,USD,"Kim, Conner and Brown",Food,0,
TX-4BF32793E9E5,CUST-6EF4B051,2026-01-03T16:02:01.791552,1508.94,USD,"Juarez, Keith and Smith",Food,0,
TX-DA393E236EDF,CUST-6EF4B051,2026-01-05T13:02:01.791552,824.66,USD,Shaffer-Oneal,Utilities,0,
TX-73ECE60268E5,CUST-6EF4B051,2026-01-09T11:02:01.791552,1294.56,USD,Jackson-Estes,Retail,0,
TX-49D02340AAE4,CUST-6EF4B051,2026-01-14T05:02:01.791552,730.55,USD,"Tanner, Marshall and Johnson",Travel,0,
TX-62C19A6E6F4B,CUST-6EF4B051,2026-01-16T06:02:01.791552,20.44,USD,"Summers, Weaver and Martin",Retail,0,
TX-C8913609BD6B,CUST-6EF4B051,2026-01-18T07:02:01.791552,1749.43,USD,Cherry Ltd,Retail,0,
TX-FF31919ECAAC,CUST-6EF4B051,2026-01-22T05:02:01.791552,1920.58,USD,Morgan-Mcneil,Travel,0,
TX-1A50832F6FAA,CUST-6EF4B051,2026-01-24T05:02:01.791552,240.48,USD,"Young, Rubio and Love",Food,0,
TX-4FEF8BDFAD3E,CUST-6EF4B051,2026-01-27T16:02:01.791552,752.67,USD,Hunt PLC,Travel,0,
TX-67F5F492FEBE,CUST-6EF4B051,2026-01-31T03:02:01.791552,1931.44,USD,Hill LLC,Retail,0,
TX-DA82E6E84086,CUST-6EF4B051,2026-02-04T17:02:01.791552,1952.59,USD,Hernandez-Reed,Retail,0,
TX-E484409066F9,CUST-6EF4B051,2026-02-08T05:02:01.791552,1706.38,USD,"Lewis, Robinson and Allen",Food,0,
TX-74D375374051,CUST-6EF4B051,2026-02-09T05:02:01.791552,998.64,USD,Reeves Ltd,Travel,0,
TX-134598D5B5E3,CUST-6EF4B051,2026-02-10T15:02:01.791552,573.96,USD,"Mays, Sawyer and Duncan",Food,0,
TX-C50B6FF931DA,CUST-B2064CA2,2025-11-15T09:02:01.791552,1824.41,USD,Roth Ltd,Utilities,0,
TX-5AEAFBC069F3,CUST-B2064CA2,2025-11-17T16:02:01.791552,811.42,USD,Anderson-Ferguson,Retail,0,
TX-80E2D06FD387,CUST-B2064CA2,2025-11-18T02:02:01.791552,1643.05,USD,"Hughes, Hill and Walsh",Travel,0,
TX-560C1CDABD8E,CUST-B2064CA2,2025-11-20T13:02:01.791552,1780.1,USD,Knox-Smith,Utilities,0,
TX-452DCDCAB941,CUST-B2064CA2,2025-11-23T09:02:01.791552,1242.15,USD,Williams-Miller,Travel,0,
TX-364475837990,CUST-B2064CA2,2025-11-26T05:02:01.791552,1903.04,USD,"Rivera, Roth and Lutz",Retail,0,
TX-597ADAC5AFC6,CUST-B2064CA2,2025-11-28T11:02:01.791552,623.33,USD,"Burns, Burnett and Ayala",Utilities,0,
TX-AF7E505FC64B,CUST-B2064CA2,2025-12-02T08:02:01.791552,1124.44,USD,"Duncan, Ball and Tran",Food,0,
TX-A0E088D4469E,CUST-B2064CA2,2025-12-05T13:02:01.791552,151.34,USD,Smith Ltd,Travel,0,
TX-1A487DE305C3,CUST-B2064CA2,2025-12-10T03:02:01.791552,1327.83,USD,Mcguire Ltd,Travel,0,
TX-2D147A86DE4A,CUST-B2064CA2,2025-12-13T23:02:01.791552,735.28,USD,"Anderson, Wood and Escobar",Travel,0,
TX-C9C6E28AECA4,CUST-B2064CA2,2025-12-14T17:02:01.791552,1515.32,USD,"Ellis, Chan and Nichols",Retail,0,
TX-7E70F0A4FC29,CUST-B2064CA2,2025-12-19T16:02:01.791552,672.26,USD,"Pearson, Gonzalez and Townsend",Food,0,
TX-4860DB49205D,CUST-B2064CA2,2025-12-22T12:02:01.791552,1698.34,USD,Mcdaniel-Allen,Travel,0,
TX-F0DCF582C1DB,CUST-B2064CA2,2025-12-25T12:02:01.791552,984.88,USD,"Arnold, Gates and Vasquez",Travel,0,
TX-237DA72D7D2E,CUST-B2064CA2,2025-12-28T06:02:01.791552,306.03,USD,"Cobb, Figueroa and Wood",Retail,0,
TX-B8F3DFC1DA46,CUST-B2064CA2,2025-12-30T02:02:01.791552,1927.6,USD,Roach Group,Utilities,0,
TX-8F0F5CE54A9A,CUST-B2064CA2,2026-01-01T12:02:01.791552,1955.78,USD,Carpenter PLC,Utilities,0,
TX-282BEE90AACB,CUST-B2064CA2,2026-01-02T23:02:01.791552,134.58,USD,"Day, Chapman and Cox",Retail,0,
TX-3168CA34EA60,CUST-B2064CA2,2026-01-03T06:02:01.791552,1330.64,USD,"Flores, Deleon and Gardner",Utilities,0,
TX-5F98DC5351FA,CUST-B2064CA2,2026-01-06T07:02:01.791552,387.04,USD,Russell LLC,Retail,0,
TX-CBA4A6121EE4,CUST-B2064CA2,2026-01-07T09:02:01.791552,1195.09,USD,"Bell, Black and Hampton",Food,0,
TX-353A3D362E27,CUST-B2064CA2,2026-01-11T20:02:01.791552,1842.18,USD,Miller LLC,Food,0,
TX-BAA243F27823,CUST-B2064CA2,2026-01-12T02:02:01.791552,1840.36,USD,Cox-Gilbert,Travel,0,
TX-F5AB1641641A,CUST-B2064CA2,2026-01-13T22:02:01.791552,101.26,USD,Ruiz-Walter,Travel,0,
TX-AE9E4518C544,CUST-B2064CA2,2026-01-17T22:02:01.791552,186.84,USD,"Walker, Harrington and King",Food,0,
TX-A38821AA947C,CUST-B2064CA2,2026-01-18T23:02:01.791552,716.16,USD,Gentry-Miller,Retail,0,
TX-163FF4EA359D,CUST-B2064CA2,2026-01-20T12:02:01.791552,1833.15,USD,Guerra-Tate,Retail,0,
TX-D4AA52A9DC79,CUST-B2064CA2,2026-01-23T03:02:01.791552,1771.34,USD,Lane Ltd,Retail,0,
TX-B44F62C2B335,CUST-B2064CA2,2026-01-26T22:02:01.791552,1118.13,USD,"Ward, Montgomery and Brown",Travel,0,
TX-3989FBDE43E5,CUST-B2064CA2,2026-01-31T08:02:01.791552,182.4,USD,Cox Inc,Food,0,
TX-E274AF69DC27,CUST-B2064CA2,2026-02-04T21:02:01.791552,1926.94,USD,Watson PLC,Utilities,0,
TX-321F4E514AB9,CUST-B2064CA2,2026-02-06T19:02:01.791552,1953.68,USD,"Davis, Rich and Lutz",Retail,0,
TX-AB2D69C61985,CUST-B2064CA2,2026-02-06T23:02:01.791552,1167.94,USD,"Davis, Thomas and Jenkins",Food,0,
TX-6778FA911AC8,CUST-B2064CA2,2026-02-08T12:02:01.791552,1809.83,USD,"Taylor, Carter and Moore",Travel,0,
TX-2FB5CB4C0A91,CUST-89E4C731,2025-11-20T02:01:01.791552,9050.49,USD,"Martinez, Dillon and Richardson",Fraudulent,1,Structuring
TX-6AAE9A6E65ED,CUST-89E4C731,2025-11-20T02:26:01.791552,9166.24,USD,"Hill, Walker and Wilson",Fraudulent,1,Structuring
TX-C43E08FB874F,CUST-89E4C731,2025-11-20T03:04:01.791552,9767.96,USD,Gordon Ltd,Fraudulent,1,Structuring
TX-9E7882F7FC9C,CUST-89E4C731,2025-11-20T04:00:01.791552,9835.01,USD,"Patel, Garcia and Morales",Fraudulent,1,Structuring
TX-B710BB78960F,CUST-89E4C731,2025-11-20T04:29:01.791552,9716.2,USD,Mcbride-Jackson,Fraudulent,1,Structuring
TX-A090ACBA9048,CUST-89E4C731,2025-11-20T05:06:01.791552,9616.24,USD,Gomez and Sons,Fraudulent,1,Structuring
TX-4CD01C504233,CUST-89E4C731,2025-11-20T05:24:01.791552,9130.25,USD,"Zimmerman, Jenkins and Hood",Fraudulent,1,Structuring
TX-09C846B8010E,CUST-89E4C731,2025-11-20T05:53:01.791552,9185.29,USD,"Stokes, Cole and Green",Fraudulent,1,Structuring
TX-126AB9E4380D,CUST-89E4C731,2025-11-20T06:49:01.791552,9752.97,USD,Hernandez Group,Fraudulent,1,Structuring
TX-DE4D36F0F0C1,CUST-C960EDB2,2025-11-14T21:02:01.791552,643.33,USD,Edwards Group,Travel,0,
TX-5AEE38FEA6AD,CUST-C960EDB2,2025-11-15T12:02:01.791552,700.0,USD,Porter LLC,Food,0,
TX-44E6D389A3AD,CUST-C960EDB2,2025-11-16T13:02:01.791552,1246.52,USD,Shaw and Sons,Travel,0,
TX-1EF6EE67C5C1,CUST-C960EDB2,2025-11-18T13:02:01.791552,318.49,USD,Klein-Green,Travel,0,
TX-F6C38333A184,CUST-C960EDB2,2025-11-22T06:02:01.791552,501.63,USD,"Johnson, Long and Donovan",Travel,0,
TX-9D23EB552D2D,CUST-C960EDB2,2025-11-23T01:02:01.791552,1806.09,USD,Bell-Henderson,Travel,0,
TX-23577EAF93F9,CUST-C960EDB2,2025-11-24T00:02:01.791552,777.21,USD,Harris-Mitchell,Food,0,
TX-9844019C9B40,CUST-C960EDB2,2025-11-25T17:02:01.791552,271.82,USD,Kaufman LLC,Travel,0,
TX-EA3174C52F21,CUST-C960EDB2,2025-11-29T11:02:01.791552,1074.33,USD,"Anderson, Hanson and Shaffer",Utilities,0,
TX-67819AA673E3,CUST-C960EDB2,2025-11-29T19:02:01.791552,238.79,USD,"Perez, Wolfe and Arnold",Travel,0,
TX-06BA7AD725DD,CUST-C960EDB2,2025-11-30T02:02:01.791552,1039.52,USD,Pierce Group,Travel,0,
TX-9DC7D3E6BB08,CUST-C960EDB2,2025-11-30T16:02:01.791552,1496.26,USD,Estrada-Mora,Utilities,0,
TX-7055F2316186,CUST-C960EDB2,2025-12-03T01:02:01.791552,338.07,USD,Evans-Hodges,Food,0,
TX-F3F3EC956FBB,CUST-C960EDB2,2025-12-04T17:02:01.791552,641.43,USD,Ballard Inc,Food,0,
TX-6F1B86300B47,CUST-C960EDB2,2025-12-07T04:02:01.791552,1625.91,USD,Morris Group,Food,0,
TX-76327468CC3A,CUST-C960EDB2,2025-12-09T23:02:01.791552,96.14,USD,Ortega LLC,Food,0,
TX-5FC1B90F5FED,CUST-C960EDB2,2025-12-10T15:02:01.791552,1107.75,USD,"Alexander, Ibarra and Clark",Travel,0,
TX-F6C63098794F,CUST-705A779D,2025-11-16T11:02:01.791552,411.31,USD,"Collins, Green and Bradley",Retail,0,
TX-103B74998B2A,CUST-705A779D,2025-11-17T03:02:01.791552,860.76,USD,"Sanders, Conway and Jimenez",Retail,0,
TX-F8E2E19020B4,CUST-705A779D,2025-11-17T11:02:01.791552,998.23,USD,Tate-Crane,Travel,0,
TX-FB8BF24BF83E,CUST-705A779D,2025-11-21T07:02:01.791552,903.91,USD,Tucker and Sons,Retail,0,
TX-3F8A61EE3EDD,CUST-705A779D,2025-11-22T13:02:01.791552,517.29,USD,Griffin-Mcdaniel,Food,0,
TX-15ACC1592AFF,CUST-705A779D,2025-11-24T08:02:01.791552,1245.59,USD,"Choi, Garza and Bowman",Food,0,
TX-089CE1943834,CUST-705A779D,2025-11-29T00:02:01.791552,1610.71,USD,Hogan Group,Food,0,
TX-3E537266D589,CUST-705A779D,2025-12-02T01:02:01.791552,92.12,USD,"Stevens, Castillo and Barker",Travel,0,
TX-1EC432D99BD0,CUST-705A779D,2025-12-04T18:02:01.791552,903.37,USD,"Johnson, Rodriguez and Garcia",Travel,0,
TX-1E82D83C94B1,CUST-705A779D,2025-12-06T07:02:01.791552,1940.08,USD,"Chen, Jones and George",Retail,0,
TX-D29921024254,CUST-705A779D,2025-12-09T10:02:01.791552,715.08,USD,Murphy-White,Utilities,0,
TX-40872233011F,CUST-705A779D,2025-12-12T00:02:01.791552,841.92,USD,"Fernandez, Torres and Bell",Food,0,
TX-8F69638BC5E4,CUST-705A779D,2025-12-13T06:02:01.791552,801.17,USD,"Patel, Lee and Wood",Food,0,
TX-B42B9E6E016B,CUST-705A779D,2025-12-14T02:02:01.791552,1734.08,USD,Williams-Diaz,Food,0,
TX-8AD74E4DA2E5,CUST-3D88F7E9,2025-11-18T08:02:01.791552,556.56,USD,Douglas Inc,Utilities,0,
TX-771FCC9F3383,CUST-3D88F7E9,2025-11-23T08:02:01.791552,1858.73,USD,"Soto, Caldwell and Smith",Food,0,
TX-7CDEA3800219,CUST-3D88F7E9,2025-11-26T02:02:01.791552,839.05,USD,"Perkins, Green and Alexander",Travel,0,
TX-98C4D5AC3EEC,CUST-3D88F7E9,2025-11-27T12:02:01.791552,1192.82,USD,"Olsen, Olsen and Short",Retail,0,
TX-63C7A34E1003,CUST-3D88F7E9,2025-11-28T11:02:01.791552,878.24,USD,Farmer Inc,Food,0,
TX-C2996118F063,CUST-3D88F7E9,2025-11-28T13:02:01.791552,1539.97,USD,Cortez-Garner,Food,0,
TX-827457844EDD,CUST-3D88F7E9,2025-11-30T16:02:01.791552,962.48,USD,Klein Ltd,Retail,0,
TX-A4E789764F30,CUST-3D88F7E9,2025-11-30T20:02:01.791552,1401.36,USD,"Browning, Pierce and Powell",Food,0,
TX-776B9AE1180E,CUST-3D88F7E9,2025-12-05T18:02:01.791552,1957.85,USD,"Richardson, Robertson and Malone",Utilities,0,
TX-2A02A06D248D,CUST-3D88F7E9,2025-12-09T05:02:01.791552,1012.05,USD,"Bender, Anderson and Brown",Food,0,
TX-A3B4CD2FE032,CUST-3D88F7E9,2025-12-11T10:02:01.791552,651.36,USD,Johnson Inc,Retail,0,
TX-520D372B1516,CUST-EB1D0EEE,2025-11-14T12:02:01.791552,1746.93,USD,Williams-Rivera,Retail,0,
TX-260A05EFDF25,CUST-EB1D0EEE,2025-11-18T16:02:01.791552,734.29,USD,Coleman and Sons,Utilities,0,
TX-FF8DCE41F60F,CUST-EB1D0EEE,2025-11-19T17:02:01.791552,822.41,USD,"Larsen, Perez and Reeves",Food,0,
TX-235753CDDF96,CUST-EB1D0EEE,2025-11-24T04:02:01.791552,865.72,USD,"Welch, Jackson and Ortega",Travel,0,
TX-5FE842B153B2,CUST-EB1D0EEE,2025-11-29T01:02:01.791552,1279.42,USD,"Kelly, Davies and Hawkins",Utilities,0,
TX-AD0A12BA5709,CUST-EB1D0EEE,2025-12-02T09:02:01.791552,1838.33,USD,Wilson PLC,Retail,0,
TX-2CDE9E0151DE,CUST-EB1D0EEE,2025-12-06T15:02:01.791552,148.7,USD,Taylor Ltd,Retail,0,
TX-773AC1E1CFC8,CUST-EB1D0EEE,2025-12-09T14:02:01.791552,1482.2,USD,"Chaney, Huber and Alvarado",Utilities,0,
TX-8C7FD01AA31E,CUST-EB1D0EEE,2025-12-14T11:02:01.791552,985.63,USD,Lopez PLC,Retail,0,
TX-3E2C81977529,CUST-EB1D0EEE,2025-12-18T21:02:01.791552,449.29,USD,Lane PLC,Utilities,0,
TX-1E6F9F980DAC,CUST-EB1D0EEE,2025-12-20T20:02:01.791552,186.3,USD,Dennis-Weber,Utilities,0,
TX-E549F4DD226D,CUST-EB1D0EEE,2025-12-21T22:02:01.791552,1246.1,USD,Roberson-Hernandez,Food,0,
TX-9F80EDAB1972,CUST-EB1D0EEE,2025-12-23T18:02:01.791552,1797.93,USD,"Martinez, Campbell and Wang",Utilities,0,
TX-0B9B1A94DAD9,CUST-EB1D0EEE,2025-12-28T01:02:01.791552,520.76,USD,Barrett Ltd,Retail,0,
TX-1B4D6972B2F0,CUST-EB1D0EEE,2026-01-02T01:02:01.791552,191.2,USD,Smith-Porter,Retail,0,
TX-2724475037E9,CUST-EB1D0EEE,2026-01-06T21:02:01.791552,313.39,USD,Dickerson-Martin,Travel,0,
TX-59237B7FA1B0,CUST-EB1D0EEE,2026-01-11T12:02:01.791552,1006.35,USD,Miller-Pineda,Retail,0,
TX-A06A55BF06A9,CUST-EB1D0EEE,2026-01-14T11:02:01.791552,1804.88,USD,Aguirre Ltd,Food,0,
