amount,time_since_last_tx,velocity_1h,velocity_24h,vol_1h,amount_zscore,risk_rating_encoded,is_senior,age,annual_income,is_fraud
437.74,147600.0,1.0,1.0,437.74,-0.9112362643150687,0,1,75,152859.57,0
1283.5,349200.0,1.0,1.0,1283.5,0.5130306839891476,0,1,75,152859.57,0
1952.96,342000.0,1.0,1.0,1952.96,1.640406950556189,0,1,75,152859.57,0
1089.2,345600.0,1.0,1.0,1089.2,0.18582785096854,0,1,75,152859.57,0
1052.17,162000.0,1.0,1.0,1052.17,0.12346901974490078,0,1,75,152859.57,0
478.6,248400.0,1.0,1.0,478.6,-0.8424276809016767,0,1,75,152859.57,0
1487.68,255600.0,1.0,1.0,1487.68,0.8568715200475507,0,1,75,152859.57,0
58.14,410400.0,1.0,1.0,58.14,-1.550485854714568,0,1,75,152859.57,0
1858.96,165600.0,1.0,1.0,1858.96,1.4821101605204856,0,1,75,152859.57,0
468.11,133200.0,1.0,1.0,468.11,-0.8600929290662994,0,1,75,152859.57,0
1595.52,345600.0,1.0,1.0,1595.52,1.0384749864034042,0,1,75,152859.57,0
1129.84,212400.0,1.0,1.0,1129.84,0.2542659525329119,0,1,75,152859.57,0
492.37,3600.0,1.0,2.0,492.37,-0.8192388851698509,0,1,75,152859.57,0
356.3,396000.0,1.0,1.0,356.3,-1.0483819087885544,0,1,75,152859.57,0
1128.36,158400.0,1.0,1.0,1128.36,0.25177362009405185,0,1,75,152859.57,0
1254.82,18000.0,1.0,2.0,1254.82,0.46473332294421177,0,1,75,152859.57,0
1145.03,216000.0,1.0,1.0,1145.03,0.27984604019931975,0,1,75,152859.57,0
1923.89,25200.0,1.0,2.0,1923.89,1.5914528262334453,0,1,75,152859.57,0
880.1,0.0,1.0,1.0,880.1,0.037069391321845946,0,1,71,45385.63,0
11.06,378000.0,1.0,1.0,11.06,-1.4725489587283622,0,1,71,45385.63,0
1272.69,187200.0,1.0,1.0,1272.69,0.7190415307472018,0,1,71,45385.63,0
1146.95,226800.0,1.0,1.0,1146.95,0.5006172794638164,0,1,71,45385.63,0
1357.44,313200.0,1.0,1.0,1357.44,0.8662616301289967,0,1,71,45385.63,0
1196.91,280800.0,1.0,1.0,1196.91,0.587403310910595,0,1,71,45385.63,0
144.49,255600.0,1.0,1.0,144.49,-1.2407663291057909,0,1,71,45385.63,0
1656.74,302400.0,1.0,1.0,1656.74,1.3861787480637606,0,1,71,45385.63,0
1293.11,306000.0,1.0,1.0,1293.11,0.7545133234242074,0,1,71,45385.63,0
189.93,190800.0,1.0,1.0,189.93,-1.161832036292708,0,1,71,45385.63,0
21.29,32400.0,1.0,2.0,21.29,-1.4547783201835154,0,1,71,45385.63,0
923.56,381600.0,1.0,1.0,923.56,0.11256420570689372,0,1,71,45385.63,0
1791.13,90000.0,1.0,1.0,1791.13,1.6196290035908336,0,1,71,45385.63,0
1263.78,97200.0,1.0,1.0,1263.78,0.7035638778210448,0,1,71,45385.63,0
1497.65,104400.0,1.0,1.0,1497.65,1.1098218677021117,0,1,71,45385.63,0
142.03,198000.0,1.0,1.0,142.03,-1.2450396204860767,0,1,71,45385.63,0
1394.77,338400.0,1.0,1.0,1394.77,0.931107958269674,0,1,71,45385.63,0
1297.07,385200.0,1.0,1.0,1297.07,0.7613922802802772,0,1,71,45385.63,0
1103.9,111600.0,1.0,1.0,1103.9,0.4258346803088162,0,1,71,45385.63,0
1044.17,410400.0,1.0,1.0,1044.17,0.322077081063098,0,1,71,45385.63,0
106.97,273600.0,1.0,1.0,106.97,-1.3059427082067343,0,1,71,45385.63,0
688.45,277200.0,1.0,1.0,688.45,-0.2958478009674875,0,1,71,45385.63,0
1205.72,316800.0,1.0,1.0,1205.72,0.6027072528050328,0,1,71,45385.63,0
314.48,295200.0,1.0,1.0,314.48,-0.9454749462867781,0,1,71,45385.63,0
1235.38,216000.0,1.0,1.0,1235.38,0.6542299448128682,0,1,71,45385.63,0
33.64,118800.0,1.0,1.0,33.64,-1.4333250077662272,0,1,71,45385.63,0
311.49,180000.0,1.0,1.0,311.49,-0.9506689061351742,0,1,71,45385.63,0
1854.53,18000.0,1.0,2.0,1854.53,1.7297617977006365,0,1,71,45385.63,0
728.14,194400.0,1.0,1.0,728.14,-0.2269018924782434,0,1,71,45385.63,0
836.37,270000.0,1.0,1.0,836.37,-0.038894442848843115,0,1,71,45385.63,0
467.55,273600.0,1.0,1.0,467.55,-0.6795754700346087,0,1,71,45385.63,0
68.84,223200.0,1.0,1.0,68.84,-1.372178724601163,0,1,71,45385.63,0
200.48,0.0,1.0,1.0,200.48,-1.466572274646048,1,0,27,143141.54,0
1285.64,3600.0,1.0,2.0,1285.64,0.5610015633261679,1,0,27,143141.54,0
1383.04,406800.0,1.0,1.0,1383.04,0.7429891889468078,1,0,27,143141.54,0
1311.59,183600.0,1.0,1.0,1311.59,0.6094879995156502,1,0,27,143141.54,0
1042.78,140400.0,1.0,1.0,1042.78,0.10722831118829651,1,0,27,143141.54,0
1081.95,259200.0,1.0,1.0,1081.95,0.18041573722074503,1,0,27,143141.54,0
1086.21,180000.0,1.0,1.0,1086.21,0.188375360271504,1,0,27,143141.54,0
917.27,100800.0,1.0,1.0,917.27,-0.12728161583066178,1,0,27,143141.54,0
771.84,97200.0,1.0,1.0,771.84,-0.3990111886644367,1,0,27,143141.54,0
685.44,194400.0,1.0,1.0,685.44,-0.5604457970178587,1,0,27,143141.54,0
1314.55,64800.0,1.0,2.0,1314.55,0.6150186296166471,1,0,27,143141.54,0
1082.83,367200.0,1.0,1.0,1082.83,0.18205997860212225,1,0,27,143141.54,0
1483.71,140400.0,1.0,1.0,1483.71,0.9310866660641574,1,0,27,143141.54,0
1038.66,205200.0,1.0,1.0,1038.66,0.09953027199366593,1,0,27,143141.54,0
1296.64,7200.0,1.0,2.0,1296.64,0.5815545805933859,1,0,27,143141.54,0
1034.91,97200.0,1.0,1.0,1034.91,0.09252356156165978,1,0,27,143141.54,0
503.0,360000.0,1.0,1.0,503.0,-0.9013269306752466,1,0,27,143141.54,0
199.89,68400.0,1.0,2.0,199.89,-1.4676746637540168,1,0,27,143141.54,0
431.02,3600.0,1.0,3.0,431.02,-1.035818401847461,1,0,27,143141.54,0
1268.02,349200.0,1.0,1.0,1268.02,0.5280793665763147,1,0,27,143141.54,0
103.14,97200.0,1.0,1.0,103.14,-1.6484477928997758,1,0,27,143141.54,0
1583.83,68400.0,1.0,2.0,1583.83,1.1181564923181457,1,0,27,143141.54,0
1103.14,212400.0,1.0,1.0,1103.14,0.22000832230186795,1,0,27,143141.54,0
1826.23,18000.0,1.0,2.0,1826.23,1.5710702546430242,1,0,27,143141.54,0
120.95,306000.0,1.0,1.0,120.95,-1.6151705894880344,1,0,27,143141.54,0
602.05,28800.0,1.0,2.0,602.05,-0.7162563524645239,1,0,27,143141.54,0
877.22,36000.0,1.0,3.0,877.22,-0.20211328324448752,1,0,27,143141.54,0
321.77,378000.0,1.0,1.0,321.77,-1.2399472324332406,1,0,27,143141.54,0
400.98,151200.0,1.0,1.0,400.98,-1.0919468235481182,1,0,27,143141.54,0
373.37,324000.0,1.0,1.0,373.37,-1.1435348968888357,1,0,27,143141.54,0
755.33,122400.0,1.0,1.0,755.33,-0.4298593991264158,1,0,27,143141.54,0
433.9,68400.0,1.0,2.0,433.9,-1.0304372482356803,1,0,27,143141.54,0
1133.07,176400.0,1.0,1.0,1133.07,0.27593121382985286,1,0,27,143141.54,0
1815.0,399600.0,1.0,1.0,1815.0,1.5500874924693098,1,0,27,143141.54,0
1793.62,352800.0,1.0,1.0,1793.62,1.5101399007262983,1,0,27,143141.54,0
478.3,25200.0,1.0,2.0,478.3,-0.9474777967207272,1,0,27,143141.54,0
1641.53,25200.0,1.0,3.0,1641.53,1.2259664101652805,1,0,27,143141.54,0
1789.98,50400.0,1.0,3.0,1789.98,1.5033387204669646,1,0,27,143141.54,0
313.47,7200.0,1.0,4.0,313.47,-1.255455418189414,1,0,27,143141.54,0
1023.63,241200.0,1.0,1.0,1023.63,0.07144737658218507,1,0,27,143141.54,0
966.32,68400.0,1.0,2.0,966.32,-0.03563384338002102,1,0,27,143141.54,0
1877.05,223200.0,1.0,1.0,1877.05,1.6660251944175717,1,0,27,143141.54,0
638.01,241200.0,1.0,1.0,638.01,-0.6490666705618727,1,0,27,143141.54,0
1737.25,288000.0,1.0,1.0,1737.25,1.404815029512382,1,0,27,143141.54,0
1978.66,72000.0,1.0,2.0,1978.66,1.855879020283211,1,0,27,143141.54,0
875.84,7200.0,1.0,3.0,875.84,-0.20469175268346576,1,0,27,143141.54,0
330.28,259200.0,1.0,1.0,330.28,-1.2240466708928746,1,0,27,143141.54,0
45.45,0.0,1.0,1.0,45.45,-1.5363988768258117,1,0,37,177702.88,0
1792.85,118800.0,1.0,1.0,1792.85,1.2096734559727484,1,0,37,177702.88,0
457.35,363600.0,1.0,1.0,457.35,-0.8890901931359142,1,0,37,177702.88,0
1673.57,147600.0,1.0,1.0,1673.57,1.0222226674548291,1,0,37,177702.88,0
558.73,180000.0,1.0,1.0,558.73,-0.7297695950478301,1,0,37,177702.88,0
1140.65,90000.0,1.0,1.0,1140.65,0.1847287521549503,1,0,37,177702.88,0
475.85,363600.0,1.0,1.0,475.85,-0.8600170912950229,1,0,37,177702.88,0
1627.99,313200.0,1.0,1.0,1627.99,0.950592830594947,1,0,37,177702.88,0
1920.14,147600.0,1.0,1.0,1920.14,1.409712111828265,1,0,37,177702.88,0
751.47,342000.0,1.0,1.0,751.47,-0.4268750194362961,1,0,37,177702.88,0
756.7,43200.0,1.0,2.0,756.7,-0.4186559749699252,1,0,37,177702.88,0
1350.86,144000.0,1.0,1.0,1350.86,0.515077765018396,1,0,37,177702.88,0
517.91,28800.0,1.0,2.0,517.91,-0.7939190013800022,1,0,37,177702.88,0
1044.37,104400.0,1.0,1.0,1044.37,0.033422901060841365,1,0,37,177702.88,0
332.56,432000.0,1.0,1.0,332.56,-1.0852000514453637,1,0,37,177702.88,0
1785.5,266400.0,1.0,1.0,1785.5,1.1981227911873136,1,0,37,177702.88,0
101.63,223200.0,1.0,1.0,101.63,-1.448110938370608,1,0,37,177702.88,0
1151.78,320400.0,1.0,1.0,1151.78,0.20221975883003765,1,0,37,177702.88,0
1953.58,432000.0,1.0,1.0,1953.58,1.4622637078044487,1,0,37,177702.88,0
1053.43,0.0,1.0,1.0,1053.43,0.04716290486939706,0,0,55,17528.79,0
1408.69,162000.0,1.0,1.0,1408.69,0.6053379740728255,0,0,55,17528.79,0
1500.95,46800.0,1.0,2.0,1500.95,0.7502944338057206,0,0,55,17528.79,0
1885.29,86400.0,1.0,1.0,1885.29,1.3541592260639135,0,0,55,17528.79,0
1051.36,306000.0,1.0,1.0,1051.36,0.0439105758899139,0,0,55,17528.79,0
54.77,64800.0,1.0,2.0,54.77,-1.5219051427878,0,0,55,17528.79,0
373.71,241200.0,1.0,1.0,373.71,-1.0207950922002262,0,0,55,17528.79,0
1458.44,205200.0,1.0,1.0,1458.44,0.683503851719818,0,0,55,17528.79,0
1804.34,111600.0,1.0,1.0,1804.34,1.2269727377116713,0,0,55,17528.79,0
450.09,111600.0,1.0,1.0,450.09,-0.9007888663775674,0,0,55,17528.79,0
295.15,234000.0,1.0,1.0,295.15,-1.1442264760785728,0,0,55,17528.79,0
1228.56,388800.0,1.0,1.0,1228.56,0.32232250592101097,0,0,55,17528.79,0
465.67,7200.0,1.0,2.0,465.67,-0.8763099844933432,0,0,55,17528.79,0
645.07,288000.0,1.0,1.0,645.07,-0.5944414729381581,0,0,55,17528.79,0
1575.18,421200.0,1.0,1.0,1575.18,0.8669226367752936,0,0,55,17528.79,0
228.89,306000.0,1.0,1.0,228.89,-1.2483324268904266,0,0,55,17528.79,0
248.05,154800.0,1.0,1.0,248.05,-1.218228744162459,0,0,55,17528.79,0
1263.05,133200.0,1.0,1.0,1263.05,0.37651227717819236,0,0,55,17528.79,0
301.24,21600.0,1.0,2.0,301.24,-1.134658029950529,0,0,55,17528.79,0
1972.45,3600.0,1.0,3.0,1972.45,1.4911027013546045,0,0,55,17528.79,0
525.0,90000.0,1.0,1.0,525.0,-0.7830922654823671,0,0,55,17528.79,0
281.41,198000.0,1.0,1.0,281.41,-1.165814398869923,0,0,55,17528.79,0
1836.24,432000.0,1.0,1.0,1836.24,1.2770931698109491,0,0,55,17528.79,0
777.32,72000.0,1.0,2.0,777.32,-0.3866537881378614,0,0,55,17528.79,0
1508.94,86400.0,1.0,1.0,1508.94,0.7628481094318406,0,0,55,17528.79,0
824.66,162000.0,1.0,1.0,824.66,-0.3122744384331655,0,0,55,17528.79,0
1294.56,338400.0,1.0,1.0,1294.56,0.4260199516436543,0,0,55,17528.79,0
730.55,410400.0,1.0,1.0,730.55,-0.4601375689931347,0,0,55,17528.79,0
20.44,176400.0,1.0,1.0,20.44,-1.575843526297775,0,0,55,17528.79,0
1749.43,176400.0,1.0,1.0,1749.43,1.1406996052172724,0,0,55,17528.79,0
1920.58,338400.0,1.0,1.0,1920.58,1.409605936057127,0,0,55,17528.79,0
240.48,172800.0,1.0,1.0,240.48,-1.2301225269521623,0,0,55,17528.79,0
752.67,298800.0,1.0,1.0,752.67,-0.4253832129418488,0,0,55,17528.79,0
1931.44,298800.0,1.0,1.0,1931.44,1.426668879398762,0,0,55,17528.79,0
1952.59,396000.0,1.0,1.0,1952.59,1.459899197232609,0,0,55,17528.79,0
1706.38,302400.0,1.0,1.0,1706.38,1.0730605894845482,0,0,55,17528.79,0
998.64,86400.0,1.0,1.0,998.64,-0.03892168681459744,0,0,55,17528.79,0
573.96,122400.0,1.0,1.0,573.96,-0.7061676148372061,0,0,55,17528.79,0
495.19,0.0,1.0,1.0,495.19,-1.201362888452087,1,1,87,139414.87,0
349.28,338400.0,1.0,1.0,349.28,-1.4412682612450305,1,1,87,139414.87,0
1898.52,172800.0,1.0,1.0,1898.52,1.1059937478409798,1,1,87,139414.87,0
853.88,219600.0,1.0,1.0,853.88,-0.6116044197583655,1,1,87,139414.87,0
1419.17,97200.0,1.0,1.0,1419.17,0.31784598244931755,1,1,87,139414.87,0
1281.11,21600.0,1.0,2.0,1281.11,0.09084758776907755,1,1,87,139414.87,0
922.68,208800.0,1.0,1.0,922.68,-0.4984833886559428,1,1,87,139414.87,0
1845.57,270000.0,1.0,1.0,1845.57,1.0189333031189842,1,1,87,139414.87,0
1967.31,309600.0,1.0,1.0,1967.31,1.219098336933068,1,1,87,139414.87,0
411.31,0.0,1.0,1.0,411.31,-1.0869751643509264,0,1,62,127772.98,0
860.76,57600.0,1.0,2.0,860.76,-0.21204503179262804,0,1,62,127772.98,0
998.23,28800.0,1.0,2.0,998.23,0.055563479327161255,0,1,62,127772.98,0
903.91,331200.0,1.0,1.0,903.91,-0.12804628839538573,0,1,62,127772.98,0
517.29,108000.0,1.0,1.0,517.29,-0.8806672425608977,0,1,62,127772.98,0
1245.59,154800.0,1.0,1.0,1245.59,0.5370913858565207,0,1,62,127772.98,0
1610.71,403200.0,1.0,1.0,1610.71,1.247858968456779,0,1,62,127772.98,0
92.12,262800.0,1.0,1.0,92.12,-1.7083322652771324,0,1,62,127772.98,0
903.37,234000.0,1.0,1.0,903.37,-0.12909748935562926,0,1,62,127772.98,0
1940.08,133200.0,1.0,1.0,1940.08,1.889033154152021,0,1,62,127772.98,0
715.08,270000.0,1.0,1.0,715.08,-0.4956356908450096,0,1,62,127772.98,0
841.92,223200.0,1.0,1.0,841.92,-0.24872026529446,0,1,62,127772.98,0
801.17,108000.0,1.0,1.0,801.17,-0.32804700442395307,0,1,62,127772.98,0
1734.08,72000.0,1.0,2.0,1734.08,1.4880194545035408,0,1,62,127772.98,0
440.4,0.0,1.0,1.0,440.4,-0.6987800197534955,1,0,41,36751.13,0
628.61,176400.0,1.0,1.0,628.61,-0.41431354014411387,1,0,41,36751.13,0
521.05,421200.0,1.0,1.0,521.05,-0.5768830877068635,1,0,41,36751.13,0
1527.48,252000.0,1.0,1.0,1527.48,0.9442666868708417,1,0,41,36751.13,0
361.34,36000.0,1.0,2.0,361.34,-0.8182737760784395,1,0,41,36751.13,0
1937.5,180000.0,1.0,1.0,1937.5,1.5639837368120701,1,0,41,36751.13,0
315.9,0.0,1.0,1.0,315.9,-0.8203978317444977,2,0,46,198924.59,0
76.29,417600.0,1.0,1.0,76.29,-1.2111314015165493,2,0,46,198924.59,0
30.24,61200.0,1.0,2.0,30.24,-1.2862254330177512,2,0,46,198924.59,0
1459.01,212400.0,1.0,1.0,1459.01,1.043679005374696,2,0,46,198924.59,0
1583.5,205200.0,1.0,1.0,1583.5,1.2466856499259364,2,0,46,198924.59,0
99.43,32400.0,1.0,2.0,99.43,-1.1733968545255,2,0,46,198924.59,0
1645.46,39600.0,1.0,3.0,1645.46,1.347724220866533,2,0,46,198924.59,0
567.44,144000.0,1.0,1.0,567.44,-0.4102099341589966,2,0,46,198924.59,0
912.61,230400.0,1.0,1.0,912.61,0.152661007280088,2,0,46,198924.59,0
641.72,72000.0,1.0,2.0,641.72,-0.2890810598938658,2,0,46,198924.59,0
187.53,208800.0,1.0,1.0,187.53,-1.0297316172778155,2,0,46,198924.59,0
1329.01,205200.0,1.0,1.0,1329.01,0.8316871683463303,2,0,46,198924.59,0
725.6,111600.0,1.0,1.0,725.6,-0.15229740381740953,2,0,46,198924.59,0
55.63,169200.0,1.0,1.0,55.63,-1.2448217965396726,2,0,46,198924.59,0
685.4,140400.0,1.0,1.0,685.4,-0.217851802652335,2,0,46,198924.59,0
1477.37,360000.0,1.0,1.0,1477.37,1.0736187755888558,2,0,46,198924.59,0
1587.13,115200.0,1.0,1.0,1587.13,1.252605114298344,2,0,46,198924.59,0
310.27,306000.0,1.0,1.0,310.27,-0.8295787089942646,2,0,46,198924.59,0
1564.31,50400.0,1.0,2.0,1564.31,1.2153923933676722,2,0,46,198924.59,0
1477.48,208800.0,1.0,1.0,1477.48,1.0737981532971108,2,0,46,198924.59,0
17.71,28800.0,1.0,2.0,17.71,-1.3066581846944083,2,0,46,198924.59,0
1297.58,385200.0,1.0,1.0,1297.58,0.7804340649786261,2,0,46,198924.59,0
1771.14,306000.0,1.0,1.0,1771.14,1.5526714060798024,2,0,46,198924.59,0
1073.79,172800.0,1.0,1.0,1073.79,0.41549827106648785,2,0,46,198924.59,0
1234.23,108000.0,1.0,1.0,1234.23,0.6771288120882649,2,0,46,198924.59,0
243.5,360000.0,1.0,1.0,243.5,-0.9384609779049106,2,0,46,198924.59,0
613.13,356400.0,1.0,1.0,613.13,-0.33570295697571956,2,0,46,198924.59,0
1905.99,147600.0,1.0,1.0,1905.99,1.7725721693357648,2,0,46,198924.59,0
1514.25,68400.0,1.0,2.0,1514.25,1.1337592290473646,2,0,46,198924.59,0
13.03,302400.0,1.0,1.0,13.03,-1.3142898908274294,2,0,46,198924.59,0
323.99,313200.0,1.0,1.0,323.99,-0.8072054166555785,2,0,46,198924.59,0
895.01,241200.0,1.0,1.0,895.01,0.12396057395932461,2,0,46,198924.59,0
1029.85,140400.0,1.0,1.0,1029.85,0.3438450301509002,2,0,46,198924.59,0
122.89,75600.0,1.0,2.0,122.89,-1.1351404814740735,2,0,46,198924.59,0
451.39,54000.0,1.0,2.0,451.39,-0.5994534163677802,2,0,46,198924.59,0
1027.09,90000.0,1.0,1.0,1027.09,0.3393442803801441,2,0,46,198924.59,0
36.86,230400.0,1.0,1.0,36.86,-1.2754301563936914,2,0,46,198924.59,0
841.81,0.0,1.0,1.0,841.81,-0.734346576173896,0,0,51,91741.65,0
1204.27,241200.0,1.0,1.0,1204.27,-0.03437686530273644,0,0,51,91741.65,0
1634.43,277200.0,1.0,1.0,1634.43,0.7963326497564094,0,0,51,91741.65,0
1007.78,334800.0,1.0,1.0,1007.78,-0.4138312836911769,0,0,51,91741.65,0
1958.69,262800.0,1.0,1.0,1958.69,1.422531895044392,0,0,51,91741.65,0
859.49,64800.0,1.0,2.0,859.49,-0.7002035962914203,0,0,51,91741.65,0
422.65,309600.0,1.0,1.0,422.65,-1.5438132870075194,0,0,51,91741.65,0
1905.94,111600.0,1.0,1.0,1905.94,1.3206629929629108,0,0,51,91741.65,0
1163.58,75600.0,1.0,2.0,1163.58,-0.11295592929696344,0,0,51,91741.65,0
1580.26,0.0,1.0,1.0,1580.26,0.8786515445591229,2,0,47,41221.1,0
390.32,129600.0,1.0,1.0,390.32,-0.9670607462661627,2,0,47,41221.1,0
1499.21,345600.0,1.0,1.0,1499.21,0.7529351377055089,2,0,47,41221.1,0
1584.86,417600.0,1.0,1.0,1584.86,0.8857865904755523,2,0,47,41221.1,0
1146.66,187200.0,1.0,1.0,1146.66,0.20609591208870948,2,0,47,41221.1,0
1861.86,428400.0,1.0,1.0,1861.86,1.3154404423996864,2,0,47,41221.1,0
1533.69,277200.0,1.0,1.0,1533.69,0.8064169601399643,2,0,47,41221.1,0
1716.25,32400.0,1.0,2.0,1716.25,1.0895852172059206,2,0,47,41221.1,0
1924.03,36000.0,1.0,3.0,1924.03,1.4118721390571718,2,0,47,41221.1,0
282.84,144000.0,1.0,1.0,282.84,-1.1337726452004802,2,0,47,41221.1,0
163.18,90000.0,1.0,1.0,163.18,-1.3193769048439528,2,0,47,41221.1,0
1224.07,158400.0,1.0,1.0,1224.07,0.32616632608671364,2,0,47,41221.1,0
1399.42,219600.0,1.0,1.0,1399.42,0.5981511742271359,2,0,47,41221.1,0
152.51,169200.0,1.0,1.0,152.51,-1.3359271091761928,2,0,47,41221.1,0
134.33,201600.0,1.0,1.0,134.33,-1.3641260515154734,2,0,47,41221.1,0
297.1,237600.0,1.0,1.0,297.1,-1.1116540028595483,2,0,47,41221.1,0
1759.53,313200.0,1.0,1.0,1759.53,1.1567166926978936,2,0,47,41221.1,0
954.02,280800.0,1.0,1.0,954.02,-0.09270740211585815,2,0,47,41221.1,0
1812.58,169200.0,1.0,1.0,1812.58,1.2390023852775878,2,0,47,41221.1,0
900.05,381600.0,1.0,1.0,900.05,-0.17642010387883839,2,0,47,41221.1,0
1493.92,248400.0,1.0,1.0,1493.92,0.7447298349016149,2,0,47,41221.1,0
173.86,406800.0,1.0,1.0,173.86,-1.302811189542329,2,0,47,41221.1,0
788.63,270000.0,1.0,1.0,788.63,-0.34924332475027164,2,0,47,41221.1,0
712.47,57600.0,1.0,2.0,712.47,-0.46737486757533314,2,0,47,41221.1,0
1601.22,54000.0,1.0,2.0,1601.22,0.9111625363870285,2,0,47,41221.1,0
208.26,320400.0,1.0,1.0,208.26,-1.2494534548629421,2,0,47,41221.1,0
1004.53,360000.0,1.0,1.0,1004.53,-0.01436149575958375,2,0,47,41221.1,0
86.43,298800.0,1.0,1.0,86.43,-1.4384235948626434,2,0,47,41221.1,0
620.54,0.0,1.0,1.0,620.54,-0.32639332913352304,1,0,30,157664.76,0
346.71,194400.0,1.0,1.0,346.71,-0.743975317554901,1,0,30,157664.76,0
483.99,144000.0,1.0,1.0,483.99,-0.5346277100229038,1,0,30,157664.76,0
380.82,320400.0,1.0,1.0,380.82,-0.6919586589526543,1,0,30,157664.76,0
1749.92,396000.0,1.0,1.0,1749.92,1.3958750347540565,1,0,30,157664.76,0
1622.05,385200.0,1.0,1.0,1622.05,1.2008773761357836,1,0,30,157664.76,0
163.79,216000.0,1.0,1.0,163.79,-1.022922464770467,1,0,30,157664.76,0
1914.9,342000.0,1.0,1.0,1914.9,1.6474642559853274,1,0,30,157664.76,0
48.5,230400.0,1.0,1.0,48.5,-1.1987360259036544,1,0,30,157664.76,0
748.66,360000.0,1.0,1.0,748.66,-0.13101442851435438,1,0,30,157664.76,0
1550.45,10800.0,1.0,2.0,1550.45,1.091689667079177,1,0,30,157664.76,0
245.97,280800.0,1.0,1.0,245.97,-0.8976005942359425,1,0,30,157664.76,0
1276.66,28800.0,1.0,2.0,1276.66,0.6741686773779424,1,0,30,157664.76,0
1367.6,36000.0,1.0,3.0,1367.6,0.8128492676238614,1,0,30,157664.76,0
22.92,46800.0,1.0,3.0,22.92,-1.2377447074353303,1,0,30,157664.76,0
803.45,378000.0,1.0,1.0,803.45,-0.04746143159799266,1,0,30,157664.76,0
1840.77,428400.0,1.0,1.0,1840.77,1.5344183778796532,1,0,30,157664.76,0
27.2,352800.0,1.0,1.0,27.2,-1.231217844379991,1,0,30,157664.76,0
302.59,82800.0,1.0,2.0,302.59,-0.8112569058730225,1,0,30,157664.76,0
1377.7,230400.0,1.0,1.0,1377.7,0.828251444460059,1,0,30,157664.76,0
346.3,129600.0,1.0,1.0,346.3,-0.7446005544363703,1,0,30,157664.76,0
66.1,205200.0,1.0,1.0,66.1,-1.1718965890405777,1,0,30,157664.76,0
586.1,226800.0,1.0,1.0,586.1,-0.37891322717695225,1,0,30,157664.76,0
1271.09,18000.0,1.0,2.0,1271.09,0.6656746055979798,1,0,30,157664.76,0
1224.44,115200.0,1.0,1.0,1224.44,0.5945348482307913,1,0,30,157664.76,0
413.58,345600.0,1.0,1.0,413.58,-0.6420007071552459,1,0,30,157664.76,0
1934.91,162000.0,1.0,1.0,1934.91,1.6779788657370411,1,0,30,157664.76,0
1813.15,10800.0,1.0,2.0,1813.15,1.4922987616206662,1,0,30,157664.76,0
800.34,406800.0,1.0,1.0,800.34,-0.05220408208913859,1,0,30,157664.76,0
491.8,417600.0,1.0,1.0,491.8,-0.5227177099149136,1,0,30,157664.76,0
28.76,309600.0,1.0,1.0,28.76,-1.2288388942944004,1,0,30,157664.76,0
1223.87,0.0,1.0,1.0,1223.87,0.5500938738385309,2,0,44,94748.05,0
351.33,309600.0,1.0,1.0,351.33,-0.9381192456161965,2,0,44,94748.05,0
587.95,345600.0,1.0,1.0,587.95,-0.5345377612998583,2,0,44,94748.05,0
1031.23,370800.0,1.0,1.0,1031.23,0.22152512589372775,2,0,44,94748.05,0
256.58,316800.0,1.0,1.0,256.58,-1.0997258115826112,2,0,44,94748.05,0
100.98,176400.0,1.0,1.0,100.98,-1.3651187579084592,2,0,44,94748.05,0
1627.46,205200.0,1.0,1.0,1627.46,1.2384610923966872,2,0,44,94748.05,0
969.78,162000.0,1.0,1.0,969.78,0.11671537941735638,2,0,44,94748.05,0
1403.5,46800.0,1.0,2.0,1403.5,0.8564726331477349,2,0,44,94748.05,0
1065.23,255600.0,1.0,1.0,1065.23,0.27951587252019844,2,0,44,94748.05,0
1599.99,61200.0,1.0,2.0,1599.99,1.1916079803428885,2,0,44,94748.05,0
171.73,237600.0,1.0,1.0,171.73,-1.2444468366195534,2,0,44,94748.05,0
671.4,28800.0,1.0,2.0,671.4,-0.3922045905357708,2,0,44,94748.05,0
433.18,338400.0,1.0,1.0,433.18,-0.7985150511639427,2,0,44,94748.05,0
1746.84,349200.0,1.0,1.0,1746.84,1.442076837463395,2,0,44,94748.05,0
1165.35,280800.0,1.0,1.0,1165.35,0.45028156523320545,2,0,44,94748.05,0
362.03,75600.0,1.0,2.0,362.03,-0.9198692165308072,2,0,44,94748.05,0
1893.5,86400.0,1.0,1.0,1893.5,1.6922216286468712,2,0,44,94748.05,0
278.88,126000.0,1.0,1.0,278.88,-1.0616907042364259,2,0,44,94748.05,0
1309.32,432000.0,1.0,1.0,1309.32,0.695838264992411,2,0,44,94748.05,0
416.92,82800.0,1.0,2.0,416.92,-0.8262482729329549,2,0,44,94748.05,0
906.99,118800.0,1.0,1.0,906.99,0.00962011527982425,2,0,44,94748.05,0
1632.62,201600.0,1.0,1.0,1632.62,1.2472620410023514,2,0,44,94748.05,0
1354.96,118800.0,1.0,1.0,1354.96,0.7736823142874736,2,0,44,94748.05,0
537.18,100800.0,1.0,1.0,537.18,-0.6211315908947384,2,0,44,94748.05,0
470.53,388800.0,1.0,1.0,470.53,-0.7348105103845698,2,0,44,94748.05,0
